Date,Revenue,COGS,is_test,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,is_month_start,is_month_end,revenue_lag_1,revenue_lag_7,revenue_lag_30,rolling_mean_7,rolling_std_7,revenue_growth_rate,active_promos_count,is_promo_active,sessions_lag_1,sessions_lag_7,sessions_rolling_mean_7,total_stock_on_hand,total_stockouts,revenue_lag_14,revenue_rolling_mean_7,revenue_rolling_mean_30,revenue_rolling_std_7,is_payday,is_double_day,is_christmas,days_to_payday,days_to_double_day,revenue_lag_2,revenue_lag_3,revenue_diff_1,revenue_diff_7,revenue_acceleration,weekend_x_payday,promo_x_weekend,sessions_per_dayofweek
2015-05-30,14386454.27,11671007.33,0,5,30,5,2,2015,22,1,0,0,7443400.33,5769728.11,14911130.64,8146014.838571428,2104259.5161917,-0.3162686966203635,0.0,0,34451.0,30173.0,28983.285714285714,73639.0,356.0,6409003.84,8146014.838571428,7602067.982666667,2104259.5161917,0,0,0,1,6,10886440.76,11264269.11,-3443040.4299999997,1673672.2199999997,-3065212.08,0,0,5741.833333333333
2015-05-31,12847323.1,10142347.13,0,6,31,5,2,2015,22,1,0,1,14386454.27,7759286.87,11462217.29,9376975.718571428,2865220.80397571,0.9327798629903867,0.0,0,30967.0,27244.0,29096.714285714286,80995.0,342.0,6593507.34,9376975.718571428,7584578.770333333,2865220.80397571,0,0,0,0,5,7443400.33,10886440.76,6943053.9399999995,6627167.399999999,10386094.37,0,0,4423.857142857143
2015-06-01,12707400.56,9938849.85,0,0,1,6,2,2015,23,0,1,0,12847323.1,6648911.62,8951414.69,10103838.037142858,3027238.3855888057,-0.10698474697893712,0.0,0,27874.0,29094.0,29186.714285714286,80995.0,342.0,7049312.68,10103838.037142858,7630748.964,3027238.3855888057,1,0,0,0,5,14386454.27,7443400.33,-1539131.17,6198411.4799999995,-8482185.11,0,0,27874.0
2015-06-02,10370270.22,8221123.6,0,1,2,6,2,2015,23,0,0,0,12707400.56,7250067.07,7902349.85,10969336.457142858,2725907.8645621655,-0.010891182459636162,0.0,0,29318.0,27670.0,29218.714285714286,80995.0,342.0,8167385.27,10969336.457142858,7755948.493,2725907.8645621655,0,0,0,3,4,12847323.1,14386454.27,-139922.5399999991,5457333.49,1399208.6300000008,0,0,14659.0
2015-06-03,12915899.82,10182209.97,0,2,3,6,2,2015,23,0,0,0,10370270.22,11264269.11,4063632.19,11415079.764285715,2225554.1642401177,-0.183918837606863,0.0,0,30701.0,26401.0,29651.714285714286,80995.0,342.0,10886447.11,11415079.764285715,7838212.505333333,2225554.1642401177,0,0,0,2,3,12707400.56,12847323.1,-2337130.34,-893998.8899999987,-2197207.8000000007,0,0,10233.666666666666
2015-06-04,4389371.3,3612066.24,0,3,4,6,2,2015,23,0,0,0,12915899.82,10886440.76,4993358.48,11651027.00857143,2293416.9303823058,0.24547379634240607,0.0,0,32446.0,27850.0,30515.285714285714,80995.0,342.0,9585349.34,11651027.00857143,8133288.093,2293416.9303823058,0,0,0,1,2,10370270.22,12707400.56,2545629.5999999996,2029459.0600000005,4882759.9399999995,0,0,8111.5
2015-06-05,4689415.18,3666593.72,0,4,5,6,2,2015,23,0,0,0,4389371.3,7443400.33,5912157.02,10722874.228571428,3598039.876482668,-0.6601575297755755,0.0,0,28794.0,34451.0,30650.14285714286,80995.0,342.0,6849849.55,10722874.228571428,8113155.187,3598039.876482668,1,0,0,0,1,12915899.82,10370270.22,-8526528.52,-3054029.0300000003,-11072158.12,0,0,5758.8
2015-06-06,4504545.31,3683127.75,0,5,6,6,2,2015,23,1,0,0,4689415.18,14386454.27,6417545.13,10329447.778571429,4127944.083823011,0.0683569148046328,0.0,0,28463.0,30967.0,29794.714285714286,80995.0,342.0,5769728.11,10329447.778571429,8072397.125666667,4127944.083823011,0,1,0,9,0,4389371.3,12915899.82,300043.8799999999,-9697039.09,8826572.399999999,0,0,4743.833333333333
2015-06-07,4737477.49,3636812.14,0,6,7,6,2,2015,23,1,0,0,4504545.31,12847323.1,4654167.53,8917746.498571428,4198400.840880106,-0.039422798558859995,0.0,0,34892.0,27874.0,30355.428571428572,80995.0,342.0,7759286.87,8917746.498571428,8008630.465000001,4198400.840880106,0,0,0,8,30,4689415.18,4389371.3,-184869.8700000001,-8342777.79,-484913.75,0,0,4984.571428571428
2015-06-08,5997977.12,4767036.54,0,0,8,6,2,2015,24,0,0,0,4737477.49,12707400.56,4178643.57,7759197.125714286,4049626.276919691,0.05171047552411023,0.0,0,32243.0,29318.0,30979.571428571428,80995.0,342.0,6648911.62,7759197.125714286,8011407.463666666,4049626.276919691,0,0,0,7,29,4504545.31,4689415.18,232932.18000000063,-7969923.07,417802.05000000075,0,0,32243.0
2015-06-09,7149148.38,5741574.05,0,1,9,6,2,2015,24,0,0,0,5997977.12,10370270.22,5135747.06,6800708.062857144,3429847.119830184,0.2660697877004583,0.0,0,32199.0,30701.0,31391.14285714286,80995.0,342.0,7250067.07,6800708.062857144,8072051.9153333325,3429847.119830184,0,0,0,6,28,4737477.49,4504545.31,1260499.63,-4372293.100000001,1027567.4499999993,0,0,16099.5
2015-06-10,7033422.25,5437275.2,0,2,10,6,2,2015,24,0,0,0,7149148.38,12915899.82,6740124.2,6340547.799999999,3068129.5056532235,0.19192658407473218,0.0,0,27727.0,32446.0,30966.285714285714,80995.0,342.0,11264269.11,6340547.799999999,8139165.292666665,3068129.5056532235,0,0,0,5,27,5997977.12,4737477.49,1151171.2599999998,-5766751.44,-109328.37000000011,0,0,9242.333333333334
2015-06-11,5174085.58,4188520.67,0,3,11,6,2,2015,24,0,0,0,7033422.25,4389371.3,6877097.83,5500193.861428572,1209818.8296046911,-0.01618740077122305,0.0,0,31622.0,28794.0,30848.571428571428,80995.0,342.0,10886440.76,5500193.861428572,8148941.894333333,1209818.8296046911,0,0,0,4,26,7149148.38,5997977.12,-115726.12999999989,2644050.95,-1266897.3899999997,0,0,7905.5
2015-06-12,6351066.12,4900508.38,0,4,12,6,2,2015,24,0,0,0,5174085.58,4689415.18,8472230.27,5612295.901428572,1122973.8331345064,-0.2643573219281694,0.0,0,32332.0,28463.0,31354.0,80995.0,342.0,7443400.33,5612295.901428572,8092174.8193333335,1122973.8331345064,0,0,0,3,25,7033422.25,7149148.38,-1859336.67,484670.4000000004,-1743610.54,0,0,6466.4
2015-06-13,5087923.97,3913528.15,0,5,13,6,2,2015,24,1,0,0,6351066.12,4504545.31,8373161.73,5849674.607142857,1069739.332719759,0.22747604804789479,0.0,0,24605.0,34892.0,30802.85714285714,80995.0,342.0,14386454.27,5849674.607142857,8021469.347666667,1069739.332719759,0,0,0,2,24,5174085.58,7033422.25,1176980.54,1846520.8100000005,3036317.21,0,0,4100.833333333333
2015-06-14,7257781.25,5645520.63,0,6,14,6,2,2015,24,1,0,0,5087923.97,4737477.49,6454103.0,5933014.415714285,965084.2779357631,-0.198886631965973,0.0,0,31158.0,32243.0,30269.428571428572,80995.0,342.0,12847323.1,5933014.415714285,7911961.422333333,965084.2779357631,0,0,0,1,23,6351066.12,5174085.58,-1263142.1500000004,350446.4799999995,-2440122.6900000004,0,0,4451.142857142857
2015-06-15,7185781.7,5677039.63,0,0,15,6,2,2015,25,0,0,0,7257781.25,5997977.12,6409003.84,6293057.8100000005,913473.762185536,0.42647203315029114,0.0,0,29214.0,32199.0,29836.714285714286,80995.0,342.0,12707400.56,6293057.8100000005,7938750.697333334,913473.762185536,1,0,0,0,22,5087923.97,6351066.12,2169857.2800000003,1259804.13,3432999.4300000006,0,0,29214.0
2015-06-16,7904688.49,6283325.81,0,1,16,6,2,2015,25,0,0,0,7185781.7,7149148.38,6593507.34,6462744.178571428,958726.1487360498,-0.009920325168246147,0.0,0,32287.0,27727.0,29849.285714285714,80995.0,342.0,10370270.22,6462744.178571428,7964643.292666667,958726.1487360498,0,0,0,9,21,7257781.25,5087923.97,-71999.54999999981,36633.3200000003,-2241856.83,0,0,16143.5
2015-06-17,8476249.0,6775868.17,0,2,17,6,2,2015,25,0,0,0,7904688.49,7033422.25,7049312.68,6570678.4799999995,1083315.8161534944,0.10004573197652245,0.0,0,26776.0,31622.0,29713.428571428572,80995.0,342.0,12915899.82,6570678.4799999995,8008349.331,1083315.8161534944,0,0,0,8,20,7185781.7,7257781.25,718906.79,871266.2400000002,790906.3399999999,0,0,8925.333333333334
2015-06-18,6561476.72,5174441.56,0,3,18,6,2,2015,25,0,0,0,8476249.0,5174085.58,8167385.27,6776796.587142857,1301352.7216287975,0.07230651919086561,0.0,0,35371.0,32332.0,30249.0,80995.0,342.0,4389371.3,6776796.587142857,8055913.875,1301352.7216287975,0,0,0,7,19,7904688.49,7185781.7,571560.5099999998,3302163.42,-147346.28000000026,0,0,8842.75
2015-06-19,5300940.37,4147889.8,0,4,19,6,2,2015,25,0,0,0,6561476.72,6351066.12,10886447.11,6974995.321428572,1107836.8066797585,-0.22589854073423288,0.0,0,30266.0,24605.0,29953.85714285714,80995.0,342.0,4689415.18,6974995.321428572,8002383.59,1107836.8066797585,0,0,0,6,18,8476249.0,7904688.49,-1914772.2800000003,210410.59999999963,-2486332.79,0,0,6053.2
2015-06-20,5709630.01,4391167.7,0,5,20,6,2,2015,25,1,0,0,5300940.37,5087923.97,9585349.34,6824977.357142857,1266191.7275933255,-0.19211168518784283,0.0,0,35795.0,31158.0,31552.428571428572,80995.0,342.0,4504545.31,6824977.357142857,7816200.032000001,1266191.7275933255,0,0,0,5,17,6561476.72,8476249.0,-1260536.3499999996,213016.40000000037,654235.9300000006,0,0,5965.833333333333
2015-06-21,5755437.59,4546815.45,0,6,21,6,2,2015,25,1,0,0,5709630.01,7257781.25,6849849.55,6913792.505714287,1139508.4661699838,0.07709757353863611,0.0,0,29012.0,29214.0,31245.85714285714,80995.0,342.0,4737477.49,6913792.505714287,7687009.387666667,1139508.4661699838,0,0,0,4,16,5300940.37,6561476.72,408689.63999999966,-1548151.2400000002,1669225.9899999993,0,0,4144.571428571428
2015-06-22,8091120.75,6486078.97,0,0,22,6,2,2015,26,0,0,0,5755437.59,7185781.7,5769728.11,6699171.9828571435,1203598.8631033641,0.008022863113681833,0.0,0,34568.0,32287.0,32010.714285714286,80995.0,342.0,5997977.12,6699171.9828571435,7650528.988999999,1203598.8631033641,0,0,0,3,15,5709630.01,5300940.37,45807.580000000075,-1430344.1100000003,-362882.0599999996,0,0,34568.0
2015-06-23,8014615.36,6549729.21,0,1,23,6,2,2015,26,0,0,0,8091120.75,7904688.49,7759286.87,6828506.132857143,1308659.7747709544,0.4058219941535324,1.0,1,30368.0,26776.0,31736.571428571428,80995.0,342.0,7149148.38,6828506.132857143,7727908.743666667,1308659.7747709544,0,0,0,2,14,5755437.59,5709630.01,2335683.16,186432.25999999978,2289875.58,0,0,15184.0
2015-06-24,8106694.48,6848465.28,0,2,24,6,2,2015,26,0,0,0,8014615.36,8476249.0,6648911.62,6844209.971428571,1324292.4397383004,-0.009455475003262048,1.0,1,34822.0,35371.0,32886.0,80995.0,342.0,7033422.25,6844209.971428571,7736419.693333333,1324292.4397383004,0,0,0,1,13,8091120.75,5755437.59,-76505.38999999966,-461633.63999999966,-2412188.55,0,0,11607.333333333334
2015-06-25,6395417.81,5471074.95,0,3,25,6,2,2015,26,0,0,0,8106694.48,6561476.72,7250067.07,6791416.468571429,1253881.2052771118,0.011488900697537607,1.0,1,27399.0,30266.0,31747.14285714286,80995.0,342.0,5174085.58,6791416.468571429,7785012.455333333,1253881.2052771118,1,0,0,0,12,8014615.36,8091120.75,92079.12000000011,1545217.7600000007,168584.50999999978,0,0,6849.75
2015-06-26,5791488.27,5164656.66,0,4,26,6,2,2015,26,0,0,0,6395417.81,5300940.37,11264269.11,6767693.767142857,1260509.932881589,-0.2110942597160761,1.0,1,31624.0,35795.0,31941.14285714286,80995.0,342.0,6351066.12,6767693.767142857,7756524.1466666665,1260509.932881589,0,0,0,5,11,8106694.48,8014615.36,-1711276.6700000009,1094477.4399999995,-1803355.790000001,0,0,6324.8
2015-06-27,5907901.77,5761761.16,0,5,27,6,2,2015,26,1,0,0,5791488.27,5709630.01,10886440.76,6837772.038571428,1176190.6478894628,-0.0944316005524587,1.0,1,30769.0,29012.0,31223.14285714286,80995.0,342.0,5087923.97,6837772.038571428,7574098.118666667,1176190.6478894628,0,0,0,4,10,6395417.81,8106694.48,-603929.54,81858.25999999978,1107347.1300000008,0,1,5128.166666666667
2015-06-28,7048110.81,6755443.51,0,6,28,6,2,2015,26,1,0,0,5907901.77,5755437.59,7443400.33,6866096.5757142855,1146508.101803701,0.020100791812533547,1.0,1,29801.0,34568.0,31335.85714285714,80995.0,342.0,7257781.25,6866096.5757142855,7408146.819,1146508.101803701,0,0,0,3,9,5791488.27,6395417.81,116413.5,152464.1799999997,720343.04,0,1,4257.285714285715
2015-06-29,10266326.47,10003747.48,0,0,29,6,2,2015,27,0,0,0,7048110.81,8091120.75,14386454.27,7050764.178571428,1036640.0772953039,0.1929972914901732,1.0,1,24381.0,30368.0,29880.571428571428,80995.0,342.0,7185781.7,7050764.178571428,7394970.501666667,1036640.0772953039,0,0,0,2,8,5907901.77,5791488.27,1140209.04,-1043009.9400000004,1023795.54,0,0,24381.0
2015-06-30,10954727.42,10628217.87,0,1,30,6,2,2015,27,0,0,1,10266326.47,8014615.36,12847323.1,7361507.852857143,1582682.5084705388,0.4566068478143013,1.0,1,34732.0,34822.0,30504.0,81541.0,328.0,7904688.49,7361507.852857143,7257632.908333333,1582682.5084705388,0,0,0,1,7,7048110.81,5907901.77,3218215.660000001,2251711.1100000003,2078006.620000001,0,0,17366.0
2015-07-01,9503954.04,9190648.76,0,2,1,7,3,2015,27,0,1,0,10954727.42,8106694.48,12707400.56,7781523.861428572,2092808.5931481991,0.06705426249707003,1.0,1,33102.0,27399.0,30258.285714285714,81541.0,328.0,8476249.0,7781523.861428572,7194546.3856666675,2092808.5931481991,1,0,0,0,6,10266326.47,7048110.81,688400.9499999993,2848032.9399999995,-2529814.710000002,0,0,11034.0
2015-07-02,8552727.69,8154787.16,0,3,2,7,3,2015,27,0,0,0,9503954.04,6395417.81,10370270.22,7981132.369999999,2193217.2615187336,-0.13243354438480415,1.0,1,20602.0,31624.0,29287.285714285714,81541.0,328.0,6561476.72,7981132.369999999,7087764.835,2193217.2615187336,0,0,0,3,5,10954727.42,10266326.47,-1450773.3800000008,3108536.2299999995,-2139174.33,0,0,5150.5
2015-07-03,6047919.06,5867150.51,0,4,3,7,3,2015,27,0,0,0,8552727.69,5791488.27,12915899.82,8289319.495714285,2082009.73221389,-0.10008743160967559,1.0,1,27231.0,30769.0,28659.714285714286,81541.0,328.0,5300940.37,8289319.495714285,7027180.084000001,2082009.73221389,0,0,0,2,4,9503954.04,10954727.42,-951226.3499999996,2761239.42,499547.0300000012,0,0,5446.2
2015-07-04,1184319.43,1068025.58,0,5,4,7,3,2015,27,1,0,0,6047919.06,5907901.77,4389371.3,8325952.465714285,2032400.4038668924,-0.292866641004912,1.0,1,24958.0,29801.0,27829.571428571428,81541.0,328.0,5709630.01,8325952.465714285,6798247.392,2032400.4038668924,0,0,0,1,3,8552727.69,9503954.04,-2504808.63,140017.29000000004,-1553582.2800000003,0,1,4159.666666666667
2015-07-05,2966146.59,2810871.75,0,6,5,7,3,2015,27,1,0,0,1184319.43,7048110.81,4689415.18,7651154.988571428,3335475.983361357,-0.8041773677440716,1.0,1,24138.0,24381.0,27020.571428571428,81541.0,328.0,5755437.59,7651154.988571428,6691412.329666668,3335475.983361357,1,0,0,0,2,6047919.06,8552727.69,-4863599.63,-5863791.38,-2358791.0,1,1,3448.285714285714
2015-07-06,2490899.57,2437063.72,0,0,6,7,3,2015,28,0,0,0,2966146.59,10266326.47,4504545.31,7068017.242857143,3785007.5784495054,1.5045156862789963,1.0,1,26737.0,34732.0,27357.14285714286,81541.0,328.0,8091120.75,7068017.242857143,6633970.043333333,3785007.5784495054,0,0,0,9,1,1184319.43,6047919.06,1781827.16,-7300179.880000001,6645426.79,0,0,26737.0
2015-07-07,4185006.32,3947428.34,0,1,7,7,3,2015,28,0,0,0,2490899.57,10954727.42,4737477.49,5957241.971428572,3830617.1514729946,-0.16022371301615268,1.0,1,26606.0,33102.0,26196.285714285714,81541.0,328.0,8014615.36,5957241.971428572,6566848.518666667,3830617.1514729946,0,1,0,8,0,2966146.59,1184319.43,-475247.02,-8463827.85,-2257074.1799999997,0,0,13303.0
2015-07-08,4333446.86,4256271.94,0,2,8,7,3,2015,28,0,0,0,4185006.32,9503954.04,5997977.12,4990138.957142858,3153323.835806222,0.6801184481315721,1.0,1,26622.0,20602.0,25270.571428571428,81541.0,328.0,8106694.48,4990138.957142858,6548432.813,3153323.835806222,0,0,0,7,30,2490899.57,2966146.59,1694106.75,-5318947.719999999,2169353.77,0,0,8874.0
2015-07-09,6011409.46,5756814.71,0,3,9,7,3,2015,28,0,0,0,4333446.86,8552727.69,7149148.38,4251495.074285714,2446026.0863022697,0.03546960951781797,1.0,1,22401.0,27231.0,25527.571428571428,81541.0,328.0,6395417.81,4251495.074285714,6492948.471,2446026.0863022697,0,0,0,6,29,4185006.32,2490899.57,148440.5400000005,-4219280.829999999,-1545666.2099999995,0,0,5600.25
2015-07-10,3936544.23,3750891.91,0,4,10,7,3,2015,28,0,0,0,6011409.46,6047919.06,7033422.25,3888449.612857143,1806116.6569161434,0.38721199410300366,1.0,1,22941.0,24958.0,24914.714285714286,81541.0,328.0,5791488.27,3888449.612857143,6455023.840333333,1806116.6569161434,0,0,0,5,28,4333446.86,4185006.32,1677962.5999999996,-36509.59999999963,1529522.0599999991,0,0,4588.2
2015-07-11,3965266.87,3859812.43,0,5,11,7,3,2015,28,1,0,0,3936544.23,1184319.43,5174085.58,3586824.637142857,1542428.0473532504,-0.3451545338586868,1.0,1,20649.0,24138.0,24299.14285714286,81541.0,328.0,5907901.77,3586824.637142857,6351794.573,1542428.0473532504,0,0,0,4,27,6011409.46,4333446.86,-2074865.23,2752224.8,-3752827.8299999996,0,1,3441.5
2015-07-12,4444033.83,4308843.11,0,6,12,7,3,2015,28,1,0,0,3965266.87,2966146.59,6351066.12,3984102.8428571434,1121077.096046792,0.007296409825935157,1.0,1,26986.0,26737.0,24706.0,81541.0,328.0,7048110.81,3984102.8428571434,6311500.615999999,1121077.096046792,0,0,0,3,26,3936544.23,6011409.46,28722.64000000013,999120.2800000003,2103587.87,0,1,3855.1428571428573
2015-07-13,4008119.02,3879117.89,0,0,13,7,3,2015,29,0,0,0,4444033.83,2490899.57,5087923.97,4195229.591428571,1033131.4198551194,0.12074016092641959,1.0,1,23368.0,26606.0,24224.714285714286,81541.0,328.0,10266326.47,4195229.591428571,6247932.873,1033131.4198551194,0,0,0,2,25,3965266.87,3936544.23,478766.95999999996,1953134.2600000002,450044.31999999983,0,0,23368.0
2015-07-14,4541662.42,4427340.58,0,1,14,7,3,2015,29,0,0,0,4008119.02,4185006.32,7257781.25,4411975.227142857,730933.425370196,-0.0980898946037051,1.0,1,24986.0,26622.0,23993.285714285714,81541.0,328.0,10954727.42,4411975.227142857,6211939.374666667,730933.425370196,0,0,0,1,24,4444033.83,3965266.87,-435914.81000000006,-176887.2999999998,-914681.77,0,0,12493.0
2015-07-15,6195528.74,5945270.24,0,2,15,7,3,2015,29,0,0,0,4541662.42,4333446.86,7185781.7,4462926.098571428,724880.9072331218,0.13311565782794532,1.0,1,25268.0,22401.0,23799.85714285714,81541.0,328.0,9503954.04,4462926.098571428,6121402.080333333,724880.9072331218,1,0,0,0,23,4008119.02,4444033.83,533543.3999999999,208215.5599999996,969458.21,0,0,8422.666666666666
2015-07-16,5351713.45,5204783.4,0,3,16,7,3,2015,29,0,0,0,6195528.74,6011409.46,7904688.49,4728937.795714286,969753.0146703323,0.36415439261115323,1.0,1,28980.0,22941.0,24739.714285714286,81541.0,328.0,8552727.69,4728937.795714286,6088393.648333334,969753.0146703323,0,0,0,9,22,4541662.42,4008119.02,1653866.3200000003,184119.28000000026,1120322.9200000004,0,0,7245.0
2015-07-17,3953465.4,3879500.64,0,4,17,7,3,2015,29,0,0,0,5351713.45,3936544.23,8476249.0,4634695.508571428,848868.8691279105,-0.1361974619780394,1.0,1,25987.0,20649.0,25174.85714285714,81541.0,328.0,6047919.06,4634695.508571428,6003294.480333333,848868.8691279105,0,0,0,8,21,6195528.74,4541662.42,-843815.29,1415169.2200000002,-2497681.6100000003,0,0,5197.4
2015-07-18,4352743.94,4230281.82,0,5,18,7,3,2015,29,1,0,0,3953465.4,3965266.87,6561476.72,4637112.818571429,846570.3840779033,-0.26127109813773763,1.0,1,23621.0,26986.0,25599.428571428572,81541.0,328.0,1184319.43,4637112.818571429,5852535.027,846570.3840779033,0,0,0,7,20,5351713.45,6195528.74,-1398248.0500000003,-11801.470000000205,-554432.7600000002,0,1,3936.8333333333335
2015-07-19,4734057.3,4244345.55,0,6,19,7,3,2015,29,1,0,0,4352743.94,4444033.83,5300940.37,4692466.685714285,807065.5505617565,0.100994570484922,1.0,1,22256.0,23368.0,24923.714285714286,81541.0,328.0,2966146.59,4692466.685714285,5778910.601,807065.5505617565,0,0,0,6,19,3953465.4,5351713.45,399278.5400000005,-91289.88999999966,1797526.5900000008,0,1,3179.4285714285716
2015-07-20,4593431.52,3967198.09,0,0,20,7,3,2015,30,0,0,0,4734057.3,4008119.02,5709630.01,4733898.61,799596.0941176803,0.08760298452106952,1.0,1,25777.0,24986.0,25267.85714285714,81541.0,328.0,2490899.57,4733898.61,5760014.498666667,799596.0941176803,0,0,0,5,18,4352743.94,3953465.4,381313.3599999994,725938.2799999998,-17965.1800000011,0,0,25777.0
2015-07-21,6205610.6,5212906.4,0,1,21,7,3,2015,30,0,0,0,4593431.52,4541662.42,5755437.59,4817514.681428572,739386.7887957311,-0.029705128410676407,1.0,1,21426.0,25268.0,24759.285714285714,81541.0,328.0,4185006.32,4817514.681428572,5722807.882333334,739386.7887957311,0,0,0,4,17,4734057.3,4352743.94,-140625.78000000026,51769.09999999963,-521939.13999999966,0,0,10713.0
2015-07-22,7003315.42,5699625.87,0,2,22,7,3,2015,30,0,0,0,6205610.6,6195528.74,8091120.75,5055221.564285713,888382.5015714233,0.3509748807575561,1.0,1,26411.0,28980.0,24922.571428571428,81541.0,328.0,4333446.86,5055221.564285713,5737813.649333333,888382.5015714233,0,0,0,3,16,4593431.52,4734057.3,1612179.08,10081.859999999404,1752804.8600000003,0,0,8803.666666666666
2015-07-23,6241579.84,5041557.0,0,3,23,7,3,2015,30,0,0,0,7003315.42,5351713.45,8014615.36,5170619.661428572,1090633.8359341577,0.12854574213857384,0.0,0,25454.0,25987.0,24418.85714285714,81541.0,328.0,6011409.46,5170619.661428572,5701553.471666667,1090633.8359341577,0,0,0,2,15,6205610.6,4593431.52,797704.8200000003,1651601.9699999997,-814474.2599999998,0,0,6363.5
2015-07-24,4815209.73,3864863.25,0,4,24,7,3,2015,30,0,0,0,6241579.84,3953465.4,8106694.48,5297743.431428572,1164612.2786890818,-0.10876785269797262,0.0,0,25169.0,23621.0,24302.0,81541.0,328.0,3936544.23,5297743.431428572,5642452.287666666,1164612.2786890818,0,0,0,1,14,7003315.42,6205610.6,-761735.5800000001,2288114.44,-1559440.4000000004,0,0,5033.8
2015-07-25,4869837.46,3980424.09,0,5,25,7,3,2015,30,1,0,0,4815209.73,4352743.94,6395417.81,5420849.764285714,1037432.7063273727,-0.2285270951528835,0.0,0,27430.0,22256.0,24846.14285714286,81541.0,328.0,3965266.87,5420849.764285714,5532736.129333333,1037432.7063273727,1,0,0,0,13,6241579.84,7003315.42,-1426370.1099999994,462465.79000000004,-664634.5299999993,1,0,4571.666666666667
2015-07-26,5323996.74,4436550.96,0,6,26,7,3,2015,30,1,0,0,4869837.46,4734057.3,5791488.27,5494720.267142857,964552.2510644554,0.011344828795234907,0.0,0,26582.0,25777.0,25464.14285714286,81541.0,328.0,4444033.83,5494720.267142857,5481883.451,964552.2510644554,0,0,0,5,12,4815209.73,6241579.84,54627.729999999516,135780.16000000015,1480997.839999999,0,0,3797.4285714285716
